,company,product,regular,sale,prime,sale_discount,prime_discount,prime_sale_difference,discount_bins,parsed_product
1326,AURA CACIA,Lavender Essential Oil,36.99,27.99,25.19,0.24330900243309006,0.3190051365233847,0.07569613409029463,25% to 50%,Oil
434,Angie's BOOMCHICKAPOP,Sweet & Salty Kettle Corn 6 Count,5.79,4.39,3.95,0.24179620034542315,0.3177892918825561,0.07599309153713296,25% to 50%,Kettle
1961,Paromi Tea,Tea Matcha Turmeric Ginger Cinnamon,14.49,10.99,9.89,0.24154589371980673,0.31746031746031744,0.07591442374051072,25% to 50%,Cinnamon
122,Sensible Portions,Organic Sea Salt Veggie Straws,4.99,3.79,3.41,0.2404809619238477,0.3166332665330661,0.0761523046092184,25% to 50%,Straws
963,Bob's Red Mill,Organic Steel Cut Oats,4.99,3.79,3.41,0.2404809619238477,0.3166332665330661,0.0761523046092184,25% to 50%,Oats
644,Bob's Red Mill,Organic Oat Bran High Fiber Hot Cereal,4.99,3.79,3.41,0.2404809619238477,0.3166332665330661,0.0761523046092184,25% to 50%,Cereal
465,Sensible Portions,Organic Veggie Ranch Straws,4.99,3.79,3.41,0.2404809619238477,0.3166332665330661,0.0761523046092184,25% to 50%,Straws
1013,Bob's Red Mill,Organic Buckwheat Cereal,7.49,5.69,5.12,0.24032042723631508,0.3164218958611482,0.07610146862483314,25% to 50%,Cereal
824,Lakewood,Organic Pure Blueberry Juice,12.49,9.49,8.54,0.24019215372297842,0.31625300240192167,0.07606084867894325,25% to 50%,Juice
716,KeVita,Organic Mango Coconut Sparkling Probiotic Drink,3.29,2.5,2.25,0.24012158054711252,0.31610942249240126,0.07598784194528874,25% to 50%,Drink
315,KeVita,Sparkling Probiotic Drink Lemon,3.29,2.5,2.25,0.24012158054711252,0.31610942249240126,0.07598784194528874,25% to 50%,Lemon
202,KeVita,Organic Lemon Cayenne Sparkling Probiotic Drink,3.29,2.5,2.25,0.24012158054711252,0.31610942249240126,0.07598784194528874,25% to 50%,Drink
346,KeVita,Sparkling Probiotic Drink Mojita Lime Mint Coconut,3.29,2.5,2.25,0.24012158054711252,0.31610942249240126,0.07598784194528874,25% to 50%,Coconut
480,C2O Pure Coconut Water,Pure Coconut Water,2.19,1.6666666666666667,1.5,0.23896499238964986,0.31506849315068497,0.07610350076103511,25% to 50%,Water
1231,Bob's Red Mill,Egg Replacer,4.19,3.19,2.87,0.23866348448687358,0.315035799522673,0.07637231503579944,25% to 50%,Replacer
1722,ANDALOU NATURALS,Age Defying Plant-based Retinol Cream,29.49,22.49,20.24,0.2373685995252628,0.3136656493726687,0.07629704984740593,25% to 50%,Defying
1151,ParmCrisps,Sour Cream & Onion Crisps,3.49,2.6666666666666665,2.4,0.23591212989493804,0.31232091690544417,0.07640878701050613,25% to 50%,Cream
992,ParmCrisps,Cheddar Crisps,3.49,2.6666666666666665,2.4,0.23591212989493804,0.31232091690544417,0.07640878701050613,25% to 50%,Crisps
455,ParmCrisps,Original Parmesan Crisps,3.49,2.6666666666666665,2.4,0.23591212989493804,0.31232091690544417,0.07640878701050613,25% to 50%,Crisps
1154,ParmCrisps,Jalapeño Parmesan Crisps,3.49,2.6666666666666665,2.4,0.23591212989493804,0.31232091690544417,0.07640878701050613,25% to 50%,Crisps
1212,ParmCrisps,Four Cheese Crisps,3.49,2.6666666666666665,2.4,0.23591212989493804,0.31232091690544417,0.07640878701050613,25% to 50%,Crisps
370,Lakewood,Organic Pure Lemon Juice,8.49,6.49,5.84,0.23557126030624265,0.3121319199057715,0.07656065959952885,25% to 50%,Juice
577,Lakewood,Organic Cold Pressed Pure Lime Juice,8.49,6.49,5.84,0.23557126030624265,0.3121319199057715,0.07656065959952885,25% to 50%,Juice
102,Organic Valley,Organic Purity Farms Ghee,15.29,11.69,10.52,0.2354480052321779,0.31196860693263573,0.07652060170045782,25% to 50%,Ghee
715,Maisie Jane's,Organic Creamy Cashew Butter,16.99,12.99,11.69,0.23543260741612704,0.3119482048263684,0.07651559741024139,25% to 50%,Butter
1067,New Chapter,Bone Strength Take Care™,31.99,24.49,22.04,0.23444826508283845,0.3110346983432323,0.07658643326039383,25% to 50%,Strength
211,BLUE SKY FAMILY FARMS,Pasture Raised Organic Large Brown Eggs,5.99,4.59,4.13,0.23372287145242077,0.310517529215359,0.07679465776293826,25% to 50%,Pasture
1564,Ultima Replenisher,Training Box Lemonade 20 Pk,21.49,16.49,14.84,0.2326663564448581,0.30944625407166115,0.07677989762680304,25% to 50%,Lemonade
1318,Whole Foods Market,CoQ10 400 MG Plus Vitamin E And Lecithin,42.99,32.99,29.69,0.23261223540358222,0.30937427308676435,0.07676203768318213,25% to 50%,E
969,Spectrum,Super Canola Oil Spray,6.49,4.99,4.49,0.23112480739599384,0.30816640986132515,0.07704160246533132,25% to 50%,Spray
1504,Teapigs,Chamomile Flowers,7.79,5.99,5.39,0.23106546854942234,0.30808729139922986,0.07702182284980752,25% to 50%,Flowers
1760,Teapigs,Mao Feng Green Tea,7.79,5.99,5.39,0.23106546854942234,0.30808729139922986,0.07702182284980752,25% to 50%,Tea
1714,Teapigs,English Breakfast,7.79,5.99,5.39,0.23106546854942234,0.30808729139922986,0.07702182284980752,25% to 50%,Breakfast
1720,Teapigs,Lemon & Ginger,7.79,5.99,5.39,0.23106546854942234,0.30808729139922986,0.07702182284980752,25% to 50%,Lemon
139,Whole Foods Market,Pumpkin Pie,12.99,9.99,8.99,0.23094688221709003,0.3079291762894534,0.07698229407236334,25% to 50%,Pie
191,Navitas Organics,Organic Cacao Powder,9.99,7.69,6.92,0.23023023023023026,0.3073073073073074,0.07707707707707712,25% to 50%,Powder
1321,Bob's Red Mill,Extra Thick Rolled Oats,4.79,3.69,3.32,0.2296450939457203,0.3068893528183716,0.0772442588726513,25% to 50%,Oats
1385,Simply Organic,Organic Southwest Taco Simmer Sauce,3.49,2.69,2.42,0.22922636103151872,0.3065902578796562,0.07736389684813749,25% to 50%,Sauce
2061,Simply Organic,Organic Mild Taco Simmer Sauce,3.49,2.69,2.42,0.22922636103151872,0.3065902578796562,0.07736389684813749,25% to 50%,Sauce
183,Barbara's Bakery,Original Cheese Puffs (7 Oz),3.49,2.69,2.42,0.22922636103151872,0.3065902578796562,0.07736389684813749,25% to 50%,Puffs
1180,Bob's Red Mill,Finely Ground Hazelnut Meal,13.99,10.79,9.71,0.22873481057898504,0.30593280914939236,0.07719799857040732,25% to 50%,Meal
2037,Bob's Red Mill,Super-fine Natural Almond Flour,8.79,6.79,6.11,0.22753128555176327,0.3048919226393628,0.07736063708759955,25% to 50%,Flour
151,Bob's Red Mill,Super Fine Almond Flour,8.79,6.79,6.11,0.22753128555176327,0.3048919226393628,0.07736063708759955,25% to 50%,Flour
2024,Beekeeper's Naturals,B. Soothed Honey Lozenges 14 Count,10.99,8.49,7.64,0.2274795268425842,0.3048225659690629,0.07734303912647866,25% to 50%,B.
321,Navitas Organics,Organic Cacao Powder,18.99,14.69,13.22,0.2264349657714586,0.30384412848867814,0.07740916271721954,25% to 50%,Powder
1435,Giovanni Cosmetics,2chic Keratin Argan Shampoo,19.99,15.49,13.94,0.22511255627813898,0.30265132566283137,0.0775387693846924,25% to 50%,Shampoo
1512,Giovanni Cosmetics,2chic Keratin Conditioner,19.99,15.49,13.94,0.22511255627813898,0.30265132566283137,0.0775387693846924,25% to 50%,Conditioner
1148,Giovanni Cosmetics,2chic Avocado & Olive Oil Shampoo,19.99,15.49,13.94,0.22511255627813898,0.30265132566283137,0.0775387693846924,25% to 50%,Avocado
1226,Giovanni Cosmetics,2chic Avacado & Olive Oil Conditioner,19.99,15.49,13.94,0.22511255627813898,0.30265132566283137,0.0775387693846924,25% to 50%,Avocado
658,Just Water,Spring Water,1.29,1.0,0.9,0.22480620155038766,0.3023255813953488,0.07751937984496116,25% to 50%,Water
1366,Lakewood,Orange Pure Organic,5.79,4.49,4.04,0.2245250431778929,0.30224525043177897,0.07772020725388606,25% to 50%,Organic
1922,Green Garden,Organic Freeze Dried Thyme,5.79,4.49,4.04,0.2245250431778929,0.30224525043177897,0.07772020725388606,25% to 50%,Thyme
901,Nature's Path Organic,Nature's Path Qi'a Gluten Free Creamy Coconut Oatmeal Packets 6 Count,5.79,4.49,4.04,0.2245250431778929,0.30224525043177897,0.07772020725388606,25% to 50%,Qi'a
1293,Tattooed Chef,Zucchini Spiral,4.49,3.49,3.14,0.22271714922049002,0.30066815144766146,0.07795100222717144,25% to 50%,Spiral
754,Silver Hills Bakery,Squirrelly™,4.49,3.49,3.14,0.22271714922049002,0.30066815144766146,0.07795100222717144,25% to 50%,Squirrelly
685,Silver Hills Bakery,Little Big Bread™,4.49,3.49,3.14,0.22271714922049002,0.30066815144766146,0.07795100222717144,25% to 50%,Bread
1109,Tattooed Chef,Organic 5 Greens Blend,4.49,3.49,3.14,0.22271714922049002,0.30066815144766146,0.07795100222717144,25% to 50%,Blend
663,Barbara's Bakery,Original Morning Oat Crunch Cereal,4.49,3.49,3.14,0.22271714922049002,0.30066815144766146,0.07795100222717144,25% to 50%,Cereal
508,Silver Hills Bakery,The Big 16™,4.49,3.49,3.14,0.22271714922049002,0.30066815144766146,0.07795100222717144,25% to 50%,Big
557,Barbara's Bakery,Original Multigrain Spoonfuls Cereal,4.49,3.49,3.14,0.22271714922049002,0.30066815144766146,0.07795100222717144,25% to 50%,Cereal
2023,Silver Hills Bakery,Mack's Flax™,4.49,3.49,3.14,0.22271714922049002,0.30066815144766146,0.07795100222717144,25% to 50%,Flax
1420,Silver Hills Bakery,Hemptation™,4.49,3.49,3.14,0.22271714922049002,0.30066815144766146,0.07795100222717144,25% to 50%,Hemptation
1124,Nature's Path Organic,Gluten Free Old Fashioned Oats,4.49,3.49,3.14,0.22271714922049002,0.30066815144766146,0.07795100222717144,25% to 50%,Oats
1497,HYDRO FLASK,Bottle Brush,12.95,0.0,9.06,1.0,0.30038610038610036,-0.6996138996138996,25% to 50%,Brush
1685,Enviro Products by New Wave,2.2 Liter Bottle,8.49,0.0,5.94,1.0,0.3003533568904594,-0.6996466431095406,25% to 50%,Bottle
2063,Rishi Tea,Organic Elderberry Healer Tea 15 Count,8.99,6.99,6.29,0.22246941045606228,0.30033370411568405,0.07786429365962177,25% to 50%,Tea
2062,Banza,Margherita Chickpea Pizza,8.99,6.99,6.29,0.22246941045606228,0.30033370411568405,0.07786429365962177,25% to 50%,Pizza
74,Bell & Evans,Organic Ground Chicken,8.99,6.99,6.29,0.22246941045606228,0.30033370411568405,0.07786429365962177,25% to 50%,Chicken
1335,Rishi Tea,Organic Blueberry Hibiscus Tea,8.99,6.99,6.29,0.22246941045606228,0.30033370411568405,0.07786429365962177,25% to 50%,Tea
2056,Rishi Tea,Organic Jasmine Green Tea,8.99,6.99,6.29,0.22246941045606228,0.30033370411568405,0.07786429365962177,25% to 50%,Tea
863,Big T Coastal Provisions,Original Crab Dip,8.99,6.99,6.29,0.22246941045606228,0.30033370411568405,0.07786429365962177,25% to 50%,Dip
1015,Rishi Tea,Earl Grey Organic Black Tea,8.99,6.99,6.29,0.22246941045606228,0.30033370411568405,0.07786429365962177,25% to 50%,Tea
2012,Banza,Roasted Veggie Chickpea Pizza,8.99,6.99,6.29,0.22246941045606228,0.30033370411568405,0.07786429365962177,25% to 50%,Pizza
1342,Nature's Path Organic,Organic Dark Chocolate Cereal,8.99,6.99,6.29,0.22246941045606228,0.30033370411568405,0.07786429365962177,25% to 50%,Cereal
972,4TH & HEART,Original Ghee Oil,8.99,6.99,6.29,0.22246941045606228,0.30033370411568405,0.07786429365962177,25% to 50%,Oil
1528,Nature's Path Organic,Organic Cinnamon Toast Cereal,8.99,6.99,6.29,0.22246941045606228,0.30033370411568405,0.07786429365962177,25% to 50%,Cereal
168,Banza,Chickpeas Crust,8.99,6.99,6.29,0.22246941045606228,0.30033370411568405,0.07786429365962177,25% to 50%,Crust
1561,NEW WAVE,Bpa Free Container 1 Gallon,9.49,0.0,6.64,1.0,0.30031612223393045,-0.6996838777660696,25% to 50%,Gallon
1288,SUNDESA,Blender Bottle With Loop,9.49,0.0,6.64,1.0,0.30031612223393045,-0.6996838777660696,25% to 50%,Bottle
737,SUNDESA,"Blender Bottle With Loop, 28 Fl Oz",9.99,0.0,6.99,1.0,0.3003003003003003,-0.6996996996996997,25% to 50%,Bottle
1954,Brita,Replacement Filter,11.99,0.0,8.39,1.0,0.30025020850708917,-0.6997497914929108,25% to 50%,Filter
1959,Brita,Replacement Bottle Filters 3pk,12.99,0.0,9.09,1.0,0.3002309468822171,-0.6997690531177829,25% to 50%,Filters
1487,NEW WAVE,Glass Bottle 1 Gallon,13.99,0.0,9.79,1.0,0.30021443888491783,-0.6997855611150822,25% to 50%,Bottle
1679,HYDRO FLASK,Kids Wide Mouth Straw Lid Boot Plumeria Bottle 12 Ounce,29.95,0.0,20.96,1.0,0.3001669449081803,-0.6998330550918197,25% to 50%,Bottle
1787,HYDRO FLASK,Alpine Wide Flex Cap Bottle,32.95,0.0,23.06,1.0,0.30015174506828535,-0.6998482549317147,25% to 50%,Bottle
1865,HYDRO FLASK,20 Oz Wide Mouth With Flex Cap Stone 2.0,32.95,0.0,23.06,1.0,0.30015174506828535,-0.6998482549317147,25% to 50%,Mouth
1745,HYDRO FLASK,21 Oz Standard Flex Cap Cobalt,32.95,0.0,23.06,1.0,0.30015174506828535,-0.6998482549317147,25% to 50%,Cobalt
1755,HYDRO FLASK,21 Oz Standard Mouth With Standard Flex Cap Stone,32.95,0.0,23.06,1.0,0.30015174506828535,-0.6998482549317147,25% to 50%,Mouth
584,Navitas Organics,Organic Cacao Nibs,19.79,15.39,13.85,0.2223345123799898,0.30015159171298633,0.07781707933299653,25% to 50%,Nibs
1386,HYDRO FLASK,Standard W Flex Cap White 24 Ounce,34.95,0.0,24.46,1.0,0.3001430615164521,-0.6998569384835479,25% to 50%,Cap
1510,HYDRO FLASK,Alpine Standard Flex Cap Bottle,34.95,0.0,24.46,1.0,0.3001430615164521,-0.6998569384835479,25% to 50%,Bottle
2068,HYDRO FLASK,32 Oz Wide Mouth With Flex Cap White 2.0,44.95,0.0,31.46,1.0,0.30011123470522805,-0.699888765294772,25% to 50%,Mouth
1221,HYDRO FLASK,32 Oz Wide Mouth With Flex Cap Olive 2.0,44.95,0.0,31.46,1.0,0.30011123470522805,-0.699888765294772,25% to 50%,Mouth
993,HYDRO FLASK,Black 32 Oz Wide Mouth Bottle With Flex Cap,44.95,0.0,31.46,1.0,0.30011123470522805,-0.699888765294772,25% to 50%,Bottle
1397,HYDRO FLASK,32 Oz Wide Mouth With Flex Cap Stone 2.0,44.95,0.0,31.46,1.0,0.30011123470522805,-0.699888765294772,25% to 50%,Mouth
2055,HYDRO FLASK,40 Oz Wide Mouth With Flex Cap White 2.0,49.95,0.0,34.96,1.0,0.30010010010010013,-0.6998998998998999,25% to 50%,Mouth
1876,Brita,Filter Cartridge Replacement 3Pk,29.99,0.0,20.99,1.0,0.3001000333444481,-0.6998999666555519,25% to 50%,Replacement
1904,Brita,Marina Filtering Bottle,39.99,0.0,27.99,1.0,0.3000750187546888,-0.6999249812453112,25% to 50%,Bottle
1989,CAMELBAK,Eddy Kids Colorblock Butterflies Bottle 14 Ounce,14.0,0.0,9.8,1.0,0.29999999999999993,-0.7000000000000001,25% to 50%,Bottle
1727,The Jackfruit Company,Pulled Jackfruit,7.69,5.99,5.39,0.2210663198959688,0.29908972691807545,0.07802340702210664,25% to 50%,Jackfruit
787,Nature's All,Organic Fair Trade Certified Bananas,6.79,5.29,4.76,0.22091310751104565,0.2989690721649485,0.07805596465390285,25% to 50%,Bananas
742,Nature's All,Organic Freeze-dried Mangos,6.79,5.29,4.76,0.22091310751104565,0.2989690721649485,0.07805596465390285,25% to 50%,Mangos
521,Bob's Red Mill,Arrowroot Starch Flour,6.79,5.29,4.76,0.22091310751104565,0.2989690721649485,0.07805596465390285,25% to 50%,Flour
556,Natierra,Organic Freeze-Dried Raspberries,6.79,5.29,4.76,0.22091310751104565,0.2989690721649485,0.07805596465390285,25% to 50%,Raspberries
987,Nature's All,Organic Freeze-dried Pineapples,6.79,5.29,4.76,0.22091310751104565,0.2989690721649485,0.07805596465390285,25% to 50%,Pineapples
155,Nature's All,Organic Freeze Dried Strawberries,6.79,5.29,4.76,0.22091310751104565,0.2989690721649485,0.07805596465390285,25% to 50%,Strawberries
806,Nature's All,Organic Freeze-dried Blueberries,6.79,5.29,4.76,0.22091310751104565,0.2989690721649485,0.07805596465390285,25% to 50%,Blueberries
801,TERRA,Salt And Vinegar Vegetable Chips,4.49,3.5,3.15,0.22048997772828516,0.2984409799554566,0.07795100222717144,25% to 50%,Chips
284,Terra Chips,Heritage Blend Sea Salt Vegetable Chips,4.49,3.5,3.15,0.22048997772828516,0.2984409799554566,0.07795100222717144,25% to 50%,Chips
1211,TERRA,Screamin' Hot Vegetable Chips,4.49,3.5,3.15,0.22048997772828516,0.2984409799554566,0.07795100222717144,25% to 50%,Chips
1488,Meatless Farm,Plant Based Sausage Patties,4.49,3.5,3.15,0.22048997772828516,0.2984409799554566,0.07795100222717144,25% to 50%,Patties
327,Terra Chips,Sweet Potato Vegetable Chips,4.49,3.5,3.15,0.22048997772828516,0.2984409799554566,0.07795100222717144,25% to 50%,Chips
874,Meatless Farm,Plant Based Burgers,4.49,3.5,3.15,0.22048997772828516,0.2984409799554566,0.07795100222717144,25% to 50%,Burgers
681,Terra Chips,Blue Potato Chips,4.49,3.5,3.15,0.22048997772828516,0.2984409799554566,0.07795100222717144,25% to 50%,Chips
190,Terra Chips,Original Exotic Vegetable Chips,4.49,3.5,3.15,0.22048997772828516,0.2984409799554566,0.07795100222717144,25% to 50%,Chips
688,Pipcorn,Cheddar Cheese Balls,4.49,3.5,3.15,0.22048997772828516,0.2984409799554566,0.07795100222717144,25% to 50%,Balls
459,Terra Chips,Mediterran Vegetable Chips,4.49,3.5,3.15,0.22048997772828516,0.2984409799554566,0.07795100222717144,25% to 50%,Chips
547,MadeGood,Organic Vanilla Crispy Squares,3.19,2.49,2.24,0.2194357366771159,0.29780564263322873,0.07836990595611282,25% to 50%,Squares
1093,MadeGood,Organic Strawberry Crispy Squares,3.19,2.49,2.24,0.2194357366771159,0.29780564263322873,0.07836990595611282,25% to 50%,Squares
147,Stacy's,Simply Naked Pita Chips (Party Size),6.39,4.99,4.49,0.21909233176838805,0.29733959311424096,0.07824726134585291,25% to 50%,Chips
813,Imagine Foods,Seafood Stock,5.49,4.29,3.86,0.21857923497267762,0.2969034608378871,0.07832422586520948,25% to 50%,Stock
426,La Fermière™,Pressed Lemon French Yogurt,3.19,2.5,2.25,0.2163009404388715,0.2946708463949843,0.07836990595611282,25% to 50%,Yogurt
1612,PROBAR,Organic S'mores Meal On-the-go Bar,3.19,2.5,2.25,0.2163009404388715,0.2946708463949843,0.07836990595611282,25% to 50%,Bar
489,Stacy's,Multigrain Pita Chips,3.19,2.5,2.25,0.2163009404388715,0.2946708463949843,0.07836990595611282,25% to 50%,Chips
358,La Fermière™,Vanilla Bean French Yogurt,3.19,2.5,2.25,0.2163009404388715,0.2946708463949843,0.07836990595611282,25% to 50%,Yogurt
398,La Fermière™,Orange Blossom Honey French Yogurt,3.19,2.5,2.25,0.2163009404388715,0.2946708463949843,0.07836990595611282,25% to 50%,Yogurt
496,Guru,Organic Energy Drink Original,3.19,2.5,2.25,0.2163009404388715,0.2946708463949843,0.07836990595611282,25% to 50%,Original
1046,PROBAR,Meal Peanut Butter Chocolate Chip Bar,3.19,2.5,2.25,0.2163009404388715,0.2946708463949843,0.07836990595611282,25% to 50%,Bar
260,Stacy's,Simply Naked Pita Chips,3.19,2.5,2.25,0.2163009404388715,0.2946708463949843,0.07836990595611282,25% to 50%,Chips
893,PROBAR,Meal Superfood Slam Bar,3.19,2.5,2.25,0.2163009404388715,0.2946708463949843,0.07836990595611282,25% to 50%,Bar
656,KeVita,Organic Turmeric Ginger Sparkling Probiotic Tonic,3.19,2.5,2.25,0.2163009404388715,0.2946708463949843,0.07836990595611282,25% to 50%,Tonic
1176,PROBAR,Oatmeal Chocolate Chip Meal,3.19,2.5,2.25,0.2163009404388715,0.2946708463949843,0.07836990595611282,25% to 50%,Meal
1879,Tucson Tamale Company,Breakfast Sausage & Cheese Tamale,3.19,2.5,2.25,0.2163009404388715,0.2946708463949843,0.07836990595611282,25% to 50%,Tamale
686,Guru,Organic Energy Drink Lite,3.19,2.5,2.25,0.2163009404388715,0.2946708463949843,0.07836990595611282,25% to 50%,Lite
778,inner-ēco,Berry Flavor Fresh Coconut Water Probiotic,19.49,15.29,13.76,0.21549512570549,0.2939969214982041,0.0785017957927141,25% to 50%,Probiotic
639,inner-ēco,Original Plain Fresh Coconut Water Probiotic,19.49,15.29,13.76,0.21549512570549,0.2939969214982041,0.0785017957927141,25% to 50%,Probiotic
305,Bilinskis,Organic Wild Mushroom With Italian Herbs Chicken Sausage,6.99,5.49,4.94,0.2145922746781116,0.29327610872675247,0.07868383404864088,25% to 50%,Mushroom
1208,One Degree Organic Foods,Apple Cinnamon Bag Sprouted Instant Oatmeal,6.99,5.49,4.94,0.2145922746781116,0.29327610872675247,0.07868383404864088,25% to 50%,Oatmeal
704,One Degree Organic Foods,Sprouted Rolled Oats,6.99,5.49,4.94,0.2145922746781116,0.29327610872675247,0.07868383404864088,25% to 50%,Oats
374,Bilinskis,Cajun-Style Andouille Chicken Sausage,6.99,5.49,4.94,0.2145922746781116,0.29327610872675247,0.07868383404864088,25% to 50%,Sausage
1065,One Degree Organic Foods,Organic Oats Sprouted Steel Cut 24oz,6.99,5.49,4.94,0.2145922746781116,0.29327610872675247,0.07868383404864088,25% to 50%,Cut
1471,One Degree Organic Foods,Quinoa Hemp Bag Sprouted Instant Oatmeal,6.99,5.49,4.94,0.2145922746781116,0.29327610872675247,0.07868383404864088,25% to 50%,Oatmeal
745,American Flatbread,Tomato Sauce & Three Cheese Pizza (2 Pk),13.99,10.99,9.89,0.2144388849177984,0.29306647605432445,0.07862759113652606,25% to 50%,Pizza
727,Bulletproof,The Original Coffee Pods,13.99,10.99,9.89,0.2144388849177984,0.29306647605432445,0.07862759113652606,25% to 50%,Pods
780,Bulletproof,The Mentalist Coffee Pods 10 Ct,13.99,10.99,9.89,0.2144388849177984,0.29306647605432445,0.07862759113652606,25% to 50%,Pods
150,Caulipower,Margherita Pizza,7.99,6.29,5.66,0.21276595744680848,0.2916145181476846,0.07884856070087609,25% to 50%,Pizza
